CustomerID,TotalTransactions,TotalQuantity,TotalSpent,LastPurchaseDate,Recency,Frequency,Monetary
16722.0,22,7986,8189.56,2011-11-22 13:28:00,16,22,8189.56
16723.0,4,958,1231.36,2011-09-09 13:01:00,90,4,1231.36
16724.0,1,69,147.35,2010-10-31 11:40:00,404,1,147.35
16725.0,14,700,1688.26,2011-02-10 16:52:00,301,14,1688.26
16726.0,7,1323,2063.88,2011-11-13 14:53:00,25,7,2063.88
16727.0,4,1066,1377.77,2010-12-10 13:48:00,363,4,1377.77
16728.0,4,671,1048.28,2011-10-24 14:36:00,45,4,1048.28
16729.0,21,5722,7205.33,2011-11-01 14:29:00,37,21,7205.33
16730.0,3,994,743.11,2011-10-18 14:11:00,51,3,743.11
16731.0,1,124,170.3,2010-03-01 15:05:00,647,1,170.3
16732.0,4,2414,4387.64,2011-11-08 09:54:00,31,4,4387.64
16733.0,1,112,259.68,2010-06-28 10:12:00,529,1,259.68
16734.0,3,345,646.76,2011-10-18 13:44:00,51,3,646.76
16735.0,14,4240,6217.41,2011-09-22 11:49:00,78,14,6217.41
16736.0,5,1050,2956.56,2010-07-22 10:09:00,505,5,2956.56
16737.0,2,576,835.1999999999999,2011-10-17 13:03:00,52,2,835.1999999999999
16738.0,1,3,3.75,2011-02-15 09:46:00,297,1,3.75
16739.0,2,391,786.43,2011-06-16 09:17:00,176,2,786.43
16740.0,1,110,226.91,2010-11-09 13:34:00,394,1,226.91
16741.0,1,81,173.06,2010-03-24 15:15:00,624,1,173.06
16742.0,14,2558,2799.87,2011-10-24 12:02:00,46,14,2799.87
16743.0,14,3707,4212.15,2011-11-10 13:13:00,28,14,4212.15
16744.0,7,798,1291.91,2011-11-28 13:06:00,10,7,1291.91
16745.0,17,6719,7180.7,2011-09-14 11:58:00,86,17,7180.7
16746.0,42,11900,18046.75,2011-12-05 12:33:00,4,42,18046.75
16747.0,2,583,836.06,2011-11-02 11:37:00,37,2,836.06
16748.0,14,2127,3637.33,2011-11-22 10:17:00,17,14,3637.33
16749.0,2,1910,4157.88,2010-04-27 13:06:00,590,2,4157.88
16750.0,5,214,623.93,2011-10-26 12:48:00,44,5,623.93
16751.0,1,1031,1764.72,2011-11-09 10:48:00,30,1,1764.72
16752.0,1,54,207.5,2010-12-02 12:18:00,372,1,207.5
16753.0,1,189,223.92000000000002,2011-10-12 13:14:00,57,1,223.92000000000002
16754.0,29,63551,65500.07,2010-12-02 17:38:00,371,29,65500.07
16755.0,7,1985,2864.68,2011-08-17 13:21:00,113,7,2864.68
16756.0,7,707,1312.3700000000001,2011-05-09 09:33:00,214,7,1312.3700000000001
16757.0,2,180,270.48,2011-01-25 11:59:00,318,2,270.48
16758.0,1,203,369.34000000000003,2011-10-05 14:47:00,64,1,369.34000000000003
16759.0,3,609,789.79,2011-12-02 12:42:00,7,3,789.79
16760.0,1,168,228.0,2010-10-05 15:55:00,429,1,228.0
16761.0,1,341,316.62,2011-09-04 11:15:00,96,1,316.62
16762.0,3,480,1207.24,2011-11-20 11:43:00,19,3,1207.24
16763.0,2,492,964.6999999999999,2011-05-25 11:52:00,198,2,964.6999999999999
16764.0,13,1253,2790.9500000000003,2011-12-06 11:41:00,3,13,2790.9500000000003
16765.0,2,311,454.75,2011-02-18 15:41:00,293,2,454.75
16766.0,2,536,1145.6,2011-03-11 15:22:00,272,2,1145.6
16767.0,15,7102,8056.76,2011-11-09 09:42:00,30,15,8056.76
16768.0,9,774,1698.57,2011-10-23 10:38:00,47,9,1698.57
16769.0,4,295,1117.05,2011-03-24 13:41:00,259,4,1117.05
16770.0,9,1052,1778.93,2011-10-13 12:21:00,57,9,1778.93
16771.0,10,2308,3949.6,2011-11-06 13:28:00,32,10,3949.6
16772.0,3,687,3698.0499999999997,2010-10-12 13:19:00,422,3,3698.0499999999997
16773.0,3,252,421.24,2011-10-13 14:37:00,56,3,421.24
16774.0,8,774,1567.48,2011-10-03 12:41:00,67,8,1567.48
16775.0,16,957,2820.84,2011-11-29 15:22:00,9,16,2820.84
16776.0,2,435,592.51,2011-10-10 13:04:00,59,2,592.51
16777.0,5,470,1292.18,2011-09-20 13:41:00,79,5,1292.18
16778.0,2,194,245.94,2011-09-26 13:48:00,73,2,245.94
16779.0,53,19411,32809.03,2011-12-07 14:54:00,1,53,32809.03
16780.0,3,352,596.4,2011-08-31 16:09:00,99,3,596.4
16781.0,2,192,623.0,2010-12-02 14:26:00,371,2,623.0
16782.0,38,4027,9636.12,2011-11-29 13:20:00,9,38,9636.12
16783.0,1,163,391.95,2010-09-29 11:53:00,436,1,391.95
16784.0,5,494,892.33,2011-11-20 12:20:00,19,5,892.33
16785.0,1,313,533.78,2010-10-26 10:36:00,409,1,533.78
16786.0,1,72,51.839999999999996,2010-11-11 08:25:00,393,1,51.839999999999996
16787.0,4,472,1017.53,2010-11-07 11:01:00,397,4,1017.53
16788.0,5,965,1928.93,2011-08-08 14:53:00,122,5,1928.93
16789.0,1,32,80.8,2011-12-01 15:12:00,7,1,80.8
16790.0,6,898,1545.6200000000001,2011-12-06 11:53:00,3,6,1545.6200000000001
16791.0,15,1854,3957.63,2011-11-10 19:12:00,28,15,3957.63
16792.0,5,324,623.46,2011-03-02 14:41:00,281,5,623.46
16793.0,1,146,243.84,2011-10-13 15:08:00,56,1,243.84
16794.0,15,1576,2052.7,2011-12-08 17:54:00,0,15,2052.7
16795.0,3,1214,2062.41,2010-12-09 14:08:00,364,3,2062.41
16796.0,1,186,305.62,2011-09-11 14:01:00,88,1,305.62
16797.0,5,898,1802.02,2010-11-11 19:14:00,392,5,1802.02
16798.0,3,205,841.16,2010-06-03 19:01:00,553,3,841.16
16799.0,2,162,452.78000000000003,2010-10-03 14:28:00,431,2,452.78000000000003
16800.0,1,524,1162.65,2011-11-28 14:06:00,10,1,1162.65
16801.0,4,493,1594.23,2011-06-29 15:33:00,162,4,1594.23
16802.0,2,369,582.61,2010-01-29 13:44:00,678,2,582.61
16803.0,1,245,332.3,2011-10-05 14:28:00,64,1,332.3
16804.0,3,246,536.99,2011-11-16 16:43:00,22,3,536.99
16805.0,5,1120,1091.34,2011-06-19 11:23:00,173,5,1091.34
16806.0,4,356,762.16,2011-08-28 15:27:00,102,4,762.16
16807.0,6,1433,2123.88,2011-07-20 12:00:00,142,6,2123.88
16808.0,2,196,288.42,2011-09-01 19:34:00,98,2,288.42
16809.0,9,1093,1727.43,2011-11-16 15:45:00,22,9,1727.43
16810.0,2,372,842.0400000000001,2011-05-31 15:32:00,191,2,842.0400000000001
16811.0,2,477,547.07,2011-12-05 11:39:00,4,2,547.07
16812.0,4,1116,2392.0,2010-12-14 12:35:00,360,4,2392.0
16813.0,10,1501,1652.18,2011-12-01 14:03:00,7,10,1652.18
16814.0,36,4844,11924.85,2011-11-25 13:27:00,13,36,11924.85
16815.0,2,237,406.02,2010-09-12 10:59:00,453,2,406.02
16816.0,4,274,417.06,2011-08-28 14:16:00,102,4,417.06
16817.0,13,1401,2560.7,2011-12-07 11:03:00,2,13,2560.7
16818.0,11,2164,3349.57,2011-11-29 10:41:00,10,11,3349.57
16819.0,2,253,182.59,2010-08-31 17:37:00,464,2,182.59
16820.0,1,307,497.61,2011-09-05 12:06:00,95,1,497.61
16821.0,1,13,113.35,2010-11-23 10:04:00,381,1,113.35
16822.0,1,171,181.39,2010-01-22 14:22:00,685,1,181.39
16823.0,7,1166,2243.09,2011-04-26 15:00:00,226,7,2243.09
16824.0,3,390,686.24,2011-11-24 12:38:00,15,3,686.24
16825.0,5,1297,1826.89,2011-11-01 11:51:00,38,5,1826.89
16826.0,1,158,341.7,2011-10-19 14:05:00,50,1,341.7
16827.0,5,125,392.13,2010-11-11 14:04:00,392,5,392.13
16828.0,2,59,128.5,2011-09-07 15:10:00,92,2,128.5
16829.0,2,215,513.32,2011-07-06 10:48:00,156,2,513.32
16830.0,4,699,1207.5,2011-11-01 11:35:00,38,4,1207.5
16831.0,1,48,91.8,2010-05-24 09:08:00,564,1,91.8
16832.0,5,179,417.61,2011-06-08 15:36:00,183,5,417.61
16833.0,6,878,2409.04,2011-12-08 14:39:00,0,6,2409.04
16834.0,2,760,898.96,2011-04-26 09:37:00,227,2,898.96
16835.0,6,496,1456.66,2011-08-03 13:50:00,127,6,1456.66
16836.0,4,539,782.37,2011-10-31 10:05:00,39,4,782.37
16837.0,11,1563,3170.98,2011-11-08 14:27:00,30,11,3170.98
16838.0,4,509,1159.61,2011-05-26 13:13:00,196,4,1159.61
16839.0,44,11295,21758.25,2011-12-01 09:03:00,8,44,21758.25
16840.0,2,117,139.85,2010-04-15 15:48:00,602,2,139.85
16841.0,12,3478,4006.06,2011-11-03 11:51:00,36,12,4006.06
16842.0,3,693,1264.19,2011-08-31 10:42:00,100,3,1264.19
16843.0,35,18502,19571.43,2011-10-28 09:06:00,42,35,19571.43
16844.0,2,281,614.34,2010-05-26 10:29:00,562,2,614.34
16845.0,1,167,253.88,2010-03-31 13:09:00,617,1,253.88
16846.0,3,517,842.41,2011-10-20 13:55:00,49,3,842.41
16847.0,2,255,614.89,2011-10-27 13:29:00,42,2,614.89
16848.0,4,780,1411.62,2011-10-18 08:42:00,52,4,1411.62
16849.0,1,33,124.57,2011-06-06 09:16:00,186,1,124.57
16850.0,1,249,332.41,2011-01-10 11:09:00,333,1,332.41
16851.0,3,271,342.45,2011-12-05 13:32:00,3,3,342.45
16852.0,2,56,144.91000000000003,2011-11-29 13:22:00,9,2,144.91000000000003
16854.0,2,997,1408.96,2010-10-18 16:31:00,416,2,1408.96
16855.0,2,164,328.4,2011-11-16 12:03:00,23,2,328.4
16856.0,3,171,358.49,2011-11-25 08:59:00,14,3,358.49
16857.0,1,168,352.8,2010-09-23 10:49:00,442,1,352.8
16858.0,10,1423,4292.59,2010-12-06 09:52:00,368,10,4292.59
16859.0,7,1899,1932.41,2011-07-18 12:19:00,144,7,1932.41
16860.0,3,625,1610.62,2010-09-13 10:05:00,452,3,1610.62
16861.0,5,616,946.59,2011-10-11 09:05:00,59,5,946.59
16862.0,4,513,662.33,2010-06-10 13:05:00,546,4,662.33
16863.0,3,640,834.27,2011-11-08 15:26:00,30,3,834.27
16864.0,2,283,409.25,2010-10-01 16:16:00,433,2,409.25
16865.0,1,157,130.95,2010-11-03 11:34:00,401,1,130.95
16866.0,3,60,207.73999999999998,2011-07-22 10:06:00,140,3,207.73999999999998
16867.0,1,58,76.74000000000001,2010-01-19 09:11:00,689,1,76.74000000000001
16868.0,3,112,384.56,2010-11-10 13:17:00,393,3,384.56
16869.0,4,583,817.12,2011-11-17 12:02:00,22,4,817.12
16870.0,1,278,450.15999999999997,2010-08-27 13:53:00,468,1,450.15999999999997
16871.0,6,1253,2812.34,2011-11-17 19:27:00,21,6,2812.34
16872.0,6,1079,1213.13,2011-09-23 16:05:00,76,6,1213.13
16873.0,12,8601,14617.39,2011-12-05 12:05:00,4,12,14617.39
16874.0,1,78,209.89000000000001,2010-11-25 13:08:00,378,1,209.89000000000001
16875.0,11,2099,4234.53,2011-10-03 13:39:00,66,11,4234.53
16876.0,1,181,136.01,2010-11-01 11:59:00,403,1,136.01
16877.0,6,458,846.62,2011-11-27 13:47:00,11,6,846.62
16878.0,1,12,13.3,2011-09-16 17:39:00,83,1,13.3
16880.0,8,904,1813.21,2011-11-09 11:33:00,30,8,1813.21
16881.0,1,600,432.0,2011-10-04 10:33:00,66,1,432.0
16882.0,3,424,705.12,2011-10-04 10:42:00,66,3,705.12
16883.0,19,1016,2246.06,2011-06-05 12:51:00,186,19,2246.06
16884.0,4,520,1070.97,2011-11-02 11:52:00,37,4,1070.97
16885.0,4,358,684.6,2011-11-24 13:40:00,14,4,684.6
16886.0,1,48,134.0,2010-09-09 15:08:00,455,1,134.0
16887.0,3,423,658.17,2011-11-04 14:07:00,34,3,658.17
16888.0,3,145,434.2,2010-11-04 12:39:00,400,3,434.2
16889.0,6,1611,2526.65,2011-05-29 11:05:00,194,6,2526.65
16890.0,3,243,285.41,2010-08-20 11:23:00,476,3,285.41
16891.0,11,652,1727.94,2011-12-08 11:15:00,1,11,1727.94
16892.0,7,367,754.75,2011-12-08 13:18:00,0,7,754.75
16893.0,2,117,249.89000000000001,2010-12-08 12:06:00,366,2,249.89000000000001
16894.0,3,503,1306.96,2010-07-25 15:43:00,501,3,1306.96
16895.0,5,421,1102.9,2011-10-06 12:15:00,64,5,1102.9
16896.0,1,18,103.95,2010-06-02 15:40:00,554,1,103.95
16897.0,2,73,289.78,2011-02-13 15:02:00,298,2,289.78
16898.0,5,695,885.21,2011-11-13 15:44:00,25,5,885.21
16899.0,8,811,1695.77,2011-12-02 12:03:00,7,8,1695.77
16900.0,3,833,887.11,2011-11-23 10:32:00,16,3,887.11
16901.0,1,42,204.26,2009-12-10 16:30:00,728,1,204.26
16902.0,1,629,1706.88,2011-08-15 14:17:00,115,1,1706.88
16903.0,3,717,1041.75,2011-11-10 15:32:00,28,3,1041.75
16904.0,21,2607,4675.36,2011-12-05 13:10:00,3,21,4675.36
16905.0,17,1913,4706.77,2011-12-04 14:01:00,4,17,4706.77
16906.0,7,590,1410.92,2011-09-19 11:49:00,81,7,1410.92
16907.0,9,451,1470.89,2011-11-10 18:04:00,28,9,1470.89
16908.0,1,61,252.59,2009-12-17 13:35:00,721,1,252.59
16909.0,1,436,379.14,2011-09-28 16:45:00,71,1,379.14
16910.0,8,884,1508.96,2011-12-05 12:51:00,3,8,1508.96
16911.0,2,161,255.25,2010-03-14 12:18:00,635,2,255.25
16912.0,15,1689,4460.51,2011-11-11 12:18:00,28,15,4460.51
16913.0,3,229,423.90999999999997,2011-02-22 12:56:00,289,3,423.90999999999997
16914.0,1,112,183.76,2011-11-03 15:27:00,35,1,183.76
16915.0,11,190,1543.18,2011-11-30 16:39:00,8,11,1543.18
16916.0,4,649,902.02,2011-11-16 12:08:00,23,4,902.02
16917.0,2,792,1851.88,2011-03-08 11:55:00,276,2,1851.88
16918.0,16,2066,3206.54,2011-10-21 12:50:00,49,16,3206.54
16919.0,24,2333,4909.66,2011-07-06 13:35:00,155,24,4909.66
16920.0,1,81,355.45,2010-10-24 14:07:00,410,1,355.45
16921.0,3,275,409.21,2011-10-09 16:22:00,60,3,409.21
16922.0,1,281,611.08,2010-05-16 11:24:00,572,1,611.08
16923.0,32,6190,13157.130000000001,2011-11-27 13:00:00,11,32,13157.130000000001
16924.0,3,467,829.89,2011-11-18 12:53:00,20,3,829.89
16925.0,1,123,125.65,2010-06-17 15:03:00,539,1,125.65
16926.0,5,197,1169.6100000000001,2010-12-03 13:42:00,370,5,1169.6100000000001
16927.0,3,993,543.05,2011-08-16 11:10:00,115,3,543.05
16928.0,29,2587,3897.5299999999997,2011-09-20 15:10:00,79,29,3897.5299999999997
16929.0,7,929,1295.39,2011-12-06 08:37:00,3,7,1295.39
16930.0,3,339,378.89,2011-11-13 16:13:00,25,3,378.89
16931.0,23,3357,5032.22,2011-12-04 13:15:00,4,23,5032.22
16932.0,3,217,412.55,2011-10-17 14:12:00,52,3,412.55
16933.0,9,1533,3099.3,2011-12-08 12:54:00,0,9,3099.3
16934.0,6,936,2083.14,2011-10-16 12:40:00,54,6,2083.14
16935.0,3,273,530.86,2010-11-23 09:16:00,381,3,530.86
16936.0,2,339,548.29,2011-11-14 11:04:00,25,2,548.29
16937.0,1,123,196.25,2010-07-28 17:56:00,498,1,196.25
16938.0,9,5041,6995.360000000001,2011-12-01 10:20:00,8,9,6995.360000000001
16939.0,3,229,433.85,2010-08-08 12:24:00,488,3,433.85
16940.0,8,4503,6427.66,2011-10-18 13:15:00,51,8,6427.66
16941.0,1,12,33.0,2010-04-07 11:13:00,611,1,33.0
16942.0,9,805,1904.99,2011-11-27 12:40:00,12,9,1904.99
16943.0,5,147,1299.49,2011-05-12 11:57:00,211,5,1299.49
16944.0,1,27,101.36,2010-04-09 11:03:00,609,1,101.36
16945.0,33,5889,8548.16,2011-11-18 11:39:00,21,33,8548.16
16946.0,5,509,1222.04,2010-11-21 14:06:00,382,5,1222.04
16947.0,5,655,955.21,2011-04-18 09:38:00,235,5,955.21
16948.0,7,2091,868.77,2011-07-24 12:46:00,138,7,868.77
16949.0,6,791,1286.27,2011-12-06 11:07:00,3,6,1286.27
16950.0,10,2432,3541.77,2011-10-14 09:06:00,56,10,3541.77
16951.0,3,1318,1277.75,2011-07-28 12:05:00,134,3,1277.75
16952.0,5,343,795.83,2011-08-22 13:03:00,108,5,795.83
16953.0,1,10,20.8,2011-11-09 15:54:00,29,1,20.8
16954.0,20,4086,6081.88,2011-12-09 09:46:00,0,20,6081.88
16955.0,6,723,1120.31,2011-06-08 10:36:00,184,6,1120.31
16956.0,1,114,308.74,2011-11-22 08:56:00,17,1,308.74
16957.0,2,172,416.64,2011-04-14 13:56:00,238,2,416.64
16958.0,1,514,778.49,2010-09-30 14:25:00,434,1,778.49
16959.0,1,49,117.35000000000001,2011-09-13 15:03:00,86,1,117.35000000000001
16960.0,8,1492,1990.88,2011-11-01 11:35:00,38,8,1990.88
16961.0,3,482,794.56,2011-08-15 13:46:00,115,3,794.56
16962.0,1,158,251.04,2010-10-26 11:36:00,409,1,251.04
16963.0,1,35,110.55000000000001,2011-06-05 13:48:00,186,1,110.55000000000001
16964.0,2,49,207.85,2009-12-06 12:53:00,732,2,207.85
16965.0,1,291,201.19,2011-04-27 12:08:00,226,1,201.19
16966.0,7,1981,2154.97,2011-12-01 13:40:00,7,7,2154.97
16967.0,1,333,319.02,2011-06-03 14:24:00,188,1,319.02
16968.0,2,326,439.43,2011-12-05 15:02:00,3,2,439.43
16969.0,3,816,650.41,2011-10-31 13:12:00,38,3,650.41
16970.0,1,12,71.4,2010-03-23 13:50:00,625,1,71.4
16971.0,1,72,357.21,2011-11-01 15:06:00,37,1,357.21
16972.0,2,183,749.0,2010-11-22 10:59:00,382,2,749.0
16973.0,1,60,127.0,2010-11-18 13:56:00,385,1,127.0
16974.0,2,70,365.5,2010-07-05 10:18:00,522,2,365.5
16975.0,3,586,926.12,2010-10-12 17:53:00,422,3,926.12
16976.0,1,88,251.51999999999998,2011-03-17 16:33:00,266,1,251.51999999999998
16977.0,4,142,496.0,2010-11-09 13:17:00,394,4,496.0
16978.0,3,285,768.88,2011-09-23 12:50:00,77,3,768.88
16979.0,9,1451,2859.74,2011-12-06 12:21:00,3,9,2859.74
16980.0,3,990,1422.8300000000002,2011-03-29 16:36:00,254,3,1422.8300000000002
16982.0,1,182,384.06,2011-10-10 12:28:00,60,1,384.06
16983.0,11,2315,3490.5299999999997,2011-11-27 12:10:00,12,11,3490.5299999999997
16984.0,9,5127,10350.53,2011-09-12 13:43:00,87,9,10350.53
16985.0,23,3103,10923.16,2011-11-22 13:33:00,16,23,10923.16
16986.0,11,2539,4888.75,2011-11-10 11:55:00,29,11,4888.75
16987.0,11,671,2521.4,2011-12-06 17:26:00,2,11,2521.4
16988.0,2,158,382.67,2011-12-04 16:02:00,4,2,382.67
16989.0,6,1233,1133.25,2011-12-02 16:39:00,6,6,1133.25
16990.0,2,200,344.0,2011-05-05 08:30:00,218,2,344.0
16991.0,1,793,1041.21,2010-10-14 14:08:00,420,1,1041.21
16992.0,13,2061,5476.5,2011-11-29 11:50:00,10,13,5476.5
16993.0,2,285,1950.9499999999998,2010-09-02 12:16:00,463,2,1950.9499999999998
16996.0,9,919,2123.61,2011-11-09 16:43:00,29,9,2123.61
16997.0,3,360,702.0,2011-02-24 17:28:00,287,3,702.0
16998.0,5,104,402.0,2011-07-13 09:44:00,149,5,402.0
16999.0,2,294,484.82,2011-11-16 13:53:00,22,2,484.82
17000.0,2,305,406.3,2010-11-08 13:35:00,395,2,406.3
17001.0,19,3782,6640.8,2011-12-09 09:38:00,0,19,6640.8
17002.0,7,1265,2571.55,2011-09-15 12:40:00,85,7,2571.55
17003.0,4,494,828.21,2010-11-02 13:15:00,401,4,828.21
17004.0,4,1233,2324.36,2011-10-24 14:25:00,45,4,2324.36
17005.0,2,691,622.36,2010-08-26 10:57:00,470,2,622.36
17006.0,8,572,1635.27,2011-12-05 12:09:00,4,8,1635.27
17007.0,7,717,1120.1,2011-10-20 10:47:00,50,7,1120.1
17008.0,1,24,81.36,2010-10-06 15:19:00,428,1,81.36
17009.0,1,336,242.06,2010-06-06 16:01:00,550,1,242.06
17010.0,1,118,195.36,2011-11-21 14:49:00,17,1,195.36
17011.0,3,792,671.7,2011-11-09 13:30:00,29,3,671.7
17012.0,1,251,360.61,2009-12-14 17:34:00,724,1,360.61
17014.0,3,243,583.4300000000001,2011-12-01 14:09:00,7,3,583.4300000000001
17015.0,3,1978,1838.6100000000001,2011-11-11 10:45:00,28,3,1838.6100000000001
17016.0,1,309,552.4,2010-05-12 12:32:00,576,1,552.4
17017.0,29,9397,12576.99,2011-12-07 09:32:00,2,29,12576.99
17018.0,6,456,2287.7,2011-10-30 11:42:00,40,6,2287.7
17019.0,11,2396,3602.29,2011-11-28 13:06:00,10,11,3602.29
17020.0,2,860,935.62,2010-06-15 13:06:00,541,2,935.62
17021.0,6,992,1182.22,2010-09-23 20:01:00,441,6,1182.22
17022.0,2,180,260.0,2011-11-08 17:09:00,30,2,260.0
17023.0,3,530,800.18,2010-10-18 15:37:00,416,3,800.18
17024.0,3,69,95.85,2011-10-25 13:47:00,44,3,95.85
17025.0,5,885,1349.67,2011-10-10 09:06:00,60,5,1349.67
17026.0,3,107,175.82999999999998,2011-06-07 14:28:00,184,3,175.82999999999998
17027.0,9,645,1310.63,2011-09-22 12:24:00,78,9,1310.63
17028.0,3,856,1593.83,2010-05-07 15:33:00,580,3,1593.83
17029.0,7,1265,2137.3,2011-08-21 11:06:00,110,7,2137.3
17030.0,1,146,146.87,2011-10-07 08:49:00,63,1,146.87
17031.0,6,1595,2773.85,2011-11-28 10:23:00,11,6,2773.85
17032.0,8,1667,2984.32,2010-06-10 12:16:00,547,8,2984.32
17033.0,4,871,1332.79,2011-09-14 14:34:00,85,4,1332.79
17034.0,5,694,1276.42,2011-11-23 15:14:00,15,5,1276.42
17035.0,4,327,613.59,2011-04-08 11:23:00,245,4,613.59
17036.0,1,76,176.9,2010-11-21 14:26:00,382,1,176.9
17037.0,1,656,1267.32,2011-09-13 12:49:00,87,1,1267.32
17038.0,2,535,743.17,2011-11-09 13:50:00,29,2,743.17
17039.0,1,689,1954.99,2010-04-14 12:56:00,603,1,1954.99
17040.0,2,189,463.25,2011-07-25 10:19:00,137,2,463.25
17041.0,6,1303,1655.2,2011-11-13 11:21:00,26,6,1655.2
17042.0,5,990,1036.58,2011-12-07 12:26:00,2,5,1036.58
17043.0,8,1616,2593.65,2011-11-07 15:33:00,31,8,2593.65
17044.0,12,5722,11962.3,2011-11-14 14:28:00,24,12,11962.3
17045.0,5,294,827.6800000000001,2011-08-18 17:09:00,112,5,827.6800000000001
17046.0,5,1636,1906.07,2011-07-05 14:24:00,156,5,1906.07
17047.0,6,1184,2289.23,2011-09-15 13:27:00,84,6,2289.23
17048.0,7,1068,2071.68,2011-08-14 11:49:00,117,7,2071.68
17049.0,19,4273,9942.53,2011-12-07 10:48:00,2,19,9942.53
17050.0,11,2432,4648.59,2011-09-04 13:48:00,95,11,4648.59
17051.0,4,507,706.49,2011-05-29 14:13:00,193,4,706.49
17052.0,1,251,399.09,2011-11-11 14:50:00,27,1,399.09
17053.0,1,122,498.48,2011-08-01 10:23:00,130,1,498.48
17054.0,5,804,1356.33,2011-11-11 12:56:00,27,5,1356.33
17055.0,1,83,232.85,2010-09-20 12:21:00,445,1,232.85
17056.0,1,26,128.60000000000002,2009-12-01 12:55:00,737,1,128.60000000000002
17057.0,1,129,294.74,2010-04-22 19:21:00,595,1,294.74
17058.0,3,592,1179.89,2011-09-19 10:13:00,81,3,1179.89
17059.0,9,3107,4864.57,2011-11-10 12:27:00,29,9,4864.57
17060.0,1,216,234.24,2011-03-18 13:27:00,265,1,234.24
17061.0,11,1526,5232.2300000000005,2011-09-27 11:24:00,73,11,5232.2300000000005
17062.0,6,644,889.75,2011-01-30 11:01:00,313,6,889.75
17063.0,13,1899,3638.53,2011-11-18 16:19:00,20,13,3638.53
17064.0,3,316,855.45,2011-10-12 10:18:00,58,3,855.45
17065.0,2,82,194.7,2010-03-12 11:41:00,637,2,194.7
17066.0,1,93,228.34,2009-12-13 13:24:00,725,1,228.34
17067.0,3,322,454.54,2009-12-15 08:39:00,724,3,454.54
17068.0,47,4351,8987.68,2011-11-27 13:14:00,11,47,8987.68
17069.0,14,3230,5517.2300000000005,2011-11-11 17:13:00,27,14,5517.2300000000005
17070.0,2,232,437.42,2011-08-17 17:01:00,113,2,437.42
17071.0,13,1934,3793.71,2011-11-11 16:31:00,27,13,3793.71
17072.0,1,212,273.35,2010-03-24 16:33:00,624,1,273.35
17073.0,4,759,1446.09,2011-11-22 11:47:00,17,4,1446.09
17074.0,1,19,203.05,2010-05-26 12:04:00,562,1,203.05
17075.0,10,785,2236.63,2011-11-22 11:58:00,17,10,2236.63
17076.0,6,514,1242.75,2011-11-03 17:53:00,35,6,1242.75
17077.0,1,36,306.0,2010-05-10 16:36:00,577,1,306.0
17078.0,2,788,378.2,2011-11-03 19:17:00,35,2,378.2
17079.0,1,24,118.80000000000001,2011-09-22 15:34:00,77,1,118.80000000000001
17080.0,7,569,957.53,2011-11-17 12:59:00,21,7,957.53
17081.0,6,381,949.39,2011-11-14 12:56:00,24,6,949.39
17082.0,6,2526,4732.03,2011-11-06 15:17:00,32,6,4732.03
17083.0,9,1955,4049.79,2011-08-22 15:43:00,108,9,4049.79
17084.0,3,3178,5001.21,2011-11-04 14:54:00,34,3,5001.21
17085.0,28,3583,7847.67,2011-08-08 14:15:00,122,28,7847.67
17086.0,6,1859,2050.08,2011-12-02 13:54:00,6,6,2050.08
17087.0,1,113,221.53,2009-12-02 10:41:00,737,1,221.53
17088.0,4,868,1991.01,2011-11-11 14:23:00,27,4,1991.01
17089.0,1,35,128.45,2010-11-18 15:33:00,385,1,128.45
17090.0,13,1344,3080.1800000000003,2011-12-05 13:44:00,3,13,3080.1800000000003
17091.0,19,3732,7495.75,2011-12-07 10:43:00,2,19,7495.75
17092.0,11,3768,5511.41,2011-10-20 19:51:00,49,11,5511.41
17093.0,1,114,235.88,2010-04-26 10:22:00,592,1,235.88
17094.0,2,212,402.20000000000005,2011-01-21 13:09:00,321,2,402.20000000000005
17095.0,7,1695,2572.25,2011-11-17 12:21:00,22,7,2572.25
17096.0,11,1559,3697.93,2011-11-24 15:01:00,14,11,3697.93
17097.0,9,582,1143.36,2011-12-07 17:05:00,1,9,1143.36
17098.0,3,125,591.0699999999999,2010-11-23 12:13:00,381,3,591.0699999999999
17099.0,1,317,582.17,2010-06-24 16:25:00,532,1,582.17
17100.0,2,800,971.74,2011-11-21 16:36:00,17,2,971.74
17101.0,7,1175,2507.05,2011-11-29 13:57:00,9,7,2507.05
17102.0,1,2,25.5,2011-03-23 10:08:00,261,1,25.5
17103.0,1,471,424.3,2009-12-17 14:08:00,721,1,424.3
17104.0,1,149,474.03,2010-10-12 12:21:00,423,1,474.03
17105.0,2,693,665.78,2011-07-03 15:53:00,158,2,665.78
17106.0,1,153,481.58,2010-11-15 14:11:00,388,1,481.58
17107.0,10,7530,16052.72,2011-11-06 14:14:00,32,10,16052.72
17108.0,1,31,174.95,2010-02-14 12:22:00,663,1,174.95
17109.0,8,788,1291.71,2011-11-10 16:59:00,28,8,1291.71
17110.0,3,136,499.9,2011-06-27 12:58:00,164,3,499.9
17111.0,2,581,459.58,2011-10-23 15:59:00,46,2,459.58
17112.0,1,130,197.57,2010-07-25 11:14:00,502,1,197.57
17113.0,6,913,2305.59,2010-05-14 13:59:00,573,6,2305.59
17114.0,8,215,801.12,2011-12-04 12:17:00,5,8,801.12
